id,user_screen_name,user_created_at,user_followers,user_friends,date
1421200967807070200,KimMattina,22/06/2010 3:44,1759,1044,30/07/2021 20:08
1421201143548550100,JideKola,13/10/2010 8:39,3977,1009,30/07/2021 20:08
1421201143548550100,JideKola,13/10/2010 8:39,3977,1009,30/07/2021 20:08
1421201305125670100,MMatayo,25/06/2011 9:53,3302,1338,30/07/2021 20:09
1421201351556710100,RisingRedStorm,18/06/2009 15:48,6529,7110,30/07/2021 20:09
1421201360989689900,jfjabbo,14/03/2009 8:45,6526,7180,30/07/2021 20:09
1421201814884550100,lav_narayanan,13/06/2015 2:33,1952,2998,30/07/2021 20:11
1421201814884550100,lav_narayanan,13/06/2015 2:33,1952,2998,30/07/2021 20:11
1421201842340510200,celeste43_,11/06/2011 14:35,1362,3862,30/07/2021 20:11
1421201842340510200,celeste43_,11/06/2011 14:35,1362,3862,30/07/2021 20:11
1421201910409849900,GregoryLewis22,16/06/2012 19:52,1090,3783,30/07/2021 20:11
1421202042274649900,MrPatMineo,dY? 1/4 aEUR?a(TM),i,? Jersey Roots- now living in the Lehigh Valley- PA! #WeGotTheScoopdY?|(JOIN FORUM - LINK BELOW),30/04/2009 16:23
1421202042274649900,MrPatMineo,dY? 1/4 aEUR?a(TM),i,? Jersey Roots- now living in the Lehigh Valley- PA! #WeGotTheScoopdY?|(JOIN FORUM - LINK BELOW),30/04/2009 16:23
1421202066781790200,alanhinton11,28/03/2011 3:16,11437,6691,30/07/2021 20:12
1421202066781790200,alanhinton11,28/03/2011 3:16,11437,6691,30/07/2021 20:12
1421202110712929800,HiPeoplebiz,30/08/2014 11:13,1202,4280,30/07/2021 20:12
1421202326514169900,VictorOzols,24/10/2008 15:50,1133,1065,30/07/2021 20:13
1421202385561689900,katielipton,2/11/2008 5:21,1398,1348,30/07/2021 20:13
1421202468701150200,sallybogg,26/01/2010 8:47,2246,1156,30/07/2021 20:14
1421202468701150200,sallybogg,26/01/2010 8:47,2246,1156,30/07/2021 20:14
1421202487156089900,outsports,9/02/2009 19:16,32333,2740,30/07/2021 20:14
1421202487156089900,outsports,9/02/2009 19:16,32333,2740,30/07/2021 20:14
1421202534689950200,Catja_F,?dY--dYOEZdYOE?dYOE?dY'?,11/04/2010 6:53,4871,5033
1421202540511649800,GymCoaching,18/04/2009 16:51,20938,1100,30/07/2021 20:14
1421202540511649800,GymCoaching,18/04/2009 16:51,20938,1100,30/07/2021 20:14
1421202725153510100,McChris85,20/10/2014 11:28,1473,2946,30/07/2021 20:15
1421202740743649800,FinchWrites,23/09/2011 6:38,1230,1182,30/07/2021 20:15
1421202862466529800,AdamsonAhmed,22/02/2013 17:04,1344,1215,30/07/2021 20:15
1421202919190369800,IOL_Lifestyle,13/08/2012 8:36,12265,6264,30/07/2021 20:15
1421202926123430100,9NewsQueensland,29/04/2009 2:14,142009,7334,30/07/2021 20:15
1421202959447289900,BetsyHodges,1/03/2010 15:12,37069,7552,30/07/2021 20:16
1421203054314009900,katielipton,2/11/2008 5:21,1398,1348,30/07/2021 20:16
1421203427233830100,Dickwith2dogs,29/10/2017 18:46,1107,1298,30/07/2021 20:17
1421203613104409900,HughSykes,23/05/2008 10:00,7588,2008,30/07/2021 20:18
1421203649561249800,HMeeners,30/09/2019 13:06,1941,2036,30/07/2021 20:18
1421203992386969900,Gargarin,,c  protected,27/03/2009 11:49,2359
1421203993871649800,racouncil,2/02/2010 19:54,10605,10604,30/07/2021 20:20
1421204075643809800,BenSkyWatcher1,,i,?Tennis & touchtennis dYZ 3/4 ,28/04/2019 11:53
1421204289389830100,BenSkyWatcher1,,i,?Tennis & touchtennis dYZ 3/4 ,28/04/2019 11:53
1421204351918369800,HiPeoplebiz,30/08/2014 11:13,1202,4280,30/07/2021 20:21
1421204455651929900,NOlympicsNYC,!a?<<a??a? 3/4 a?(TM)a,<af<afJPYaf 1/4 af?af 1/4 a,?a> 1/2 es>e!OEa<o / 7.22 Action Against Tokyo Olympics in N.Y.C.aEUREURnolympicsnyc@gmail.com,5/07/2021 18:52
1421204580654790100,rbtekk,?azoA prism of peace & positivity a~GBPi,?#PLWHIV dY(TM)<aEUR?a(TM),i,?Eternal optimist dY? Freethinking humanist dY--GBPi
1421204707092070100,arcadialux2,21/09/2010 3:45,6485,1399,30/07/2021 20:23
1421204744979110100,worldtriathlon,12/02/2009 14:15,104853,1096,30/07/2021 20:23
1421204746053030100,Cornish_Damo,28/10/2013 4:29,25306,14081,30/07/2021 20:23
1421204803179489800,so_treu,5/03/2009 16:52,17257,3754,30/07/2021 20:23
1421204911803489800,deanergal,16/05/2011 1:13,2953,5003,30/07/2021 20:23
1421204928400350200,TakeU2TocoLoco,?- Queenie,26/12/2010 20:49,1901,961
1421205420757089800,boblister_poole,20/10/2014 17:41,39863,25561,30/07/2021 20:25
1421205597282649900,AsiaPacNews,26/04/2012 2:31,7796,2484,30/07/2021 20:26
1421205760990750200,indietoothpaste,aoe?i,?,9/06/2021 19:46,101
1421205807912390100,StevenKelly82,25/01/2012 15:27,7351,2479,30/07/2021 20:27
1421205879215590100,Hogshead3Au,3/12/2010 17:12,9512,3593,30/07/2021 20:27
1421205967165849900,NBCPhiladelphia,6/08/2008 21:44,615451,2538,30/07/2021 20:28
1421206001412449800,richupton1970,9/12/2012 23:34,2049,1376,30/07/2021 20:28
1421206184682529800,senilesid,3/05/2011 14:15,7535,8170,30/07/2021 20:28
1421206391046470100,ShevilleKacie,1/08/2011 23:05,1680,1396,30/07/2021 20:29
1421206462618009900,gilliespov,25/07/2020 19:35,1404,1333,30/07/2021 20:30
1421206727727270100,MerSicra,27/04/2015 2:17,3443,4967,30/07/2021 20:31
1421207077616289800,kibwemcgann,10/04/2009 2:45,1852,1065,30/07/2021 20:32
1421207322207129900,realTuckFrumper,8/07/2009 22:59,147635,100459,30/07/2021 20:33
1421207556941350100,EmmaSengsta,30/06/2014 15:24,1705,1529,30/07/2021 20:34
1421207698142489900,latimes,9/10/2008 11:07,3800506,7062,30/07/2021 20:34
1421207699081990100,latimes,9/10/2008 11:07,3800506,7062,30/07/2021 20:34
1421207785224670200,KGWNews,20/03/2008 18:11,236376,1241,30/07/2021 20:35
1421207860927609900,BLKROCKET,10/02/2009 1:03,8180,9974,30/07/2021 20:35
1421208131649030100,mrceleb9,8/09/2020 11:44,2573,1860,30/07/2021 20:36
1421208184899910100, #BBNaija,A Mindset Engineer | Techpreneur at 7am | Creative Writer at 7pm | Analysing TV Shows = My Side Hustle | Currently Watching #BBNaija + #NASA |,23/03/2017 23:22,2479,925
1421208241934110200,4thgennagyal,?SSTC dY"sdY"~ 2022 dYZ" Future Educator dY'(C)dY? 1/2 aEUR?dY?<< GEMINI a(TM)Si,? ig: leinat.95,23/04/2012 18:59,1580
1421208269322910200,ObidiBa_Owusu,12/12/2020 20:40,1225,1074,30/07/2021 20:37
1421208476450270200,azcsports,6/10/2008 15:40,33400,2144,30/07/2021 20:38
1421208546742430200,brittanylwong,16/05/2010 8:59,2720,1336,30/07/2021 20:38
1421208764577889800,ABMmrsunshine,?a~+c>,e'?e>...c'EURi 1/2 "i 1/2 ?i 1/2 ?i 1/2 ?i 1/2 ?i 1/2 ...i 1/2 ' dY'saoe?a~+English & Spanisha~+,27/09/2020 13:27,38
1421208778704350200,kimilokan,11/10/2016 15:39,16665,9733,30/07/2021 20:39
1421208990072070100,wordsprof,2/05/2009 23:02,4206,3816,30/07/2021 20:40
1421209294385510100,cowboytogo,dY?3i,?aEUR?dYOE^dY"?as"i,?,22/04/2009 21:29
1421209294385510100,cowboytogo,dY?3i,?aEUR?dYOE^dY"?as"i,?,22/04/2009 21:29
1421209313360609800,SystemReviewByU,2/02/2016 7:49,1152,3222,30/07/2021 20:41
1421209501282310100,jilevin,16/03/2009 17:42,606391,551810,30/07/2021 20:42
1421209501282310100,jilevin,16/03/2009 17:42,606391,551810,30/07/2021 20:42
1421209560237350100,Empower2Perform,HCPC Sport Psych- BACP MH Counsellor- AASP. Cultural diversity & inclusion- wellbeing- mindfulness. MWSN Powerlist- former investment banker. BostonU Grad,24/08/2013 16:44,1197,1543
1421209560237350100,Empower2Perform,HCPC Sport Psych- BACP MH Counsellor- AASP. Cultural diversity & inclusion- wellbeing- mindfulness. MWSN Powerlist- former investment banker. BostonU Grad,24/08/2013 16:44,1197,1543
1421209676021209900,BryFitz,? |  Consider being an organ donor dY(TM)?dY?>> | Fitzy at WSJ dot com,21/03/2008 2:06,6414,1308
1421209676021209900,BryFitz,? |  Consider being an organ donor dY(TM)?dY?>> | Fitzy at WSJ dot com,21/03/2008 2:06,6414,1308
1421209708019449900,insidethegames,19/11/2008 10:16,33710,5741,30/07/2021 20:42
1421209931789830100,WHO13news,27/05/2009 18:39,79260,1701,30/07/2021 20:43
1421209931789830100,WHO13news,27/05/2009 18:39,79260,1701,30/07/2021 20:43
1421209947304569900,panamarhradio,1/06/2011 19:13,20459,20636,30/07/2021 20:43
1421209988790430200,donald_j_putin,N? end. Author of  https://t.co/vNElMnYWo0,16/01/2017 6:14,15366,7936
1421209988790430200,donald_j_putin,N? end. Author of  https://t.co/vNElMnYWo0,16/01/2017 6:14,15366,7936
1421210006653849900,_TennisCoaching,23/12/2012 4:45,3586,3590,30/07/2021 20:44
1421210021703070200,iveygirl08,12/03/2015 3:11,2788,5001,30/07/2021 20:44
1421210084521249800,iveygirl08,12/03/2015 3:11,2788,5001,30/07/2021 20:44
1421210216817950200,BookCd,10/11/2015 19:49,2142,3677,30/07/2021 20:44
1421210267652870100,YourNews15,5/02/2016 16:17,1457,1067,30/07/2021 20:45
1421210267652870100,YourNews15,5/02/2016 16:17,1457,1067,30/07/2021 20:45
1421210377782630100,DerangedRadio,19/03/2009 20:23,3611,3999,30/07/2021 20:45
1421210443331270100,josephdancey,12/01/2014 6:56,2063,2023,30/07/2021 20:45
1421210443331270100,josephdancey,12/01/2014 6:56,2063,2023,30/07/2021 20:45
1421210452923750100,i,0,Our Mission: facilitate adventure- enhance teams- develop leadership- & create lasting memories! Our tools: zip line- kayak- SUP- guided trips- ropes course!,8/03/2010 22:28,501
1421210525757849900,etalkCTV,26/03/2009 19:04,153927,2644,30/07/2021 20:46
1421210525757849900,etalkCTV,26/03/2009 19:04,153927,2644,30/07/2021 20:46
1421210705206790100,LuzanoB,24/09/2013 4:49,17759,14962,30/07/2021 20:46
1421210956571590100,HenryLeerhenry,22/06/2016 22:37,4558,4989,30/07/2021 20:47
1421211188453670100,AbbiDaabbi,? dY(C)o anime/manga/comics dY'" Good-bad Romcom dY'?dY? 1/2 +dY' 1/2 + me,16/12/2014 21:34,1365,738
1421211212738489900,BMalimali,24/03/2012 5:08,2086,1437,30/07/2021 20:48
1421211798640870100,LuzanoB,24/09/2013 4:49,17759,14962,30/07/2021 20:51
1421211904157089800,manianca,12/02/2009 22:37,3599,4727,30/07/2021 20:51
1421212043600870100,MarnieKaplan,26/03/2013 16:58,1212,1215,30/07/2021 20:52
1421212356772830200,MartinRedmonddd,31/05/2013 21:27,1206,1638,30/07/2021 20:53
1421212415430110200,amaarahg,,25/07/2011 16:22,2272,2377
1421212762957510100,arjunghosh,31/05/2007 9:40,3086,4738,30/07/2021 20:55
1421212765201510100,JapaninCanada,29/07/2015 16:01,9707,1553,30/07/2021 20:55
1421212935511329800,Marionmarooned,8/06/2010 2:24,1307,4547,30/07/2021 20:55
1421213217771169800,mtlkeith,8/10/2012 16:43,9913,5480,30/07/2021 20:56
1421213272968249900,dY~,0,NA,15/07/2010 22:41,3583
1421213360054489900,NinjaFingers,23/02/2008 3:15,1227,1943,30/07/2021 20:57
1421213413645190100,vivienne7,5/03/2009 17:57,2381,2896,30/07/2021 20:57
1421213476232390100,DavidRozansky,25/04/2009 4:44,8225,9033,30/07/2021 20:57
1421213553550310100,Panda_Cards_,? Devers- Bogaerts- Tatis- Bo Bichette- Luis Robert dY?EUR Tatum- Jaylen Brown- Luka- Zion- Keldon,14/09/2016 0:48,2983,1790
1421213610148249900,MikeZeigle,30/04/2009 1:37,3497,5001,30/07/2021 20:58
1421213621267270100,ddritzenhein,9/03/2009 22:30,3350,1584,30/07/2021 20:58
1421213666200929800,Jim_Rangeley,4/04/2009 23:37,1418,1491,30/07/2021 20:58
1421213799575649800,TumieTerry,dY??,30/04/2011 16:00,1698,418
1421213970522950100,Sarah_Cubs,28/05/2015 2:41,2489,1995,30/07/2021 20:59
1421214046083230200,nbcbayarea,4/02/2009 21:41,353229,1495,30/07/2021 21:00
1421214053431710200,adamsguild,4/03/2013 11:54,2274,1848,30/07/2021 21:00
1421214114051910100,Bloomerang_,11/06/2009 2:45,1256,1609,30/07/2021 21:00
1421214119810649900,strongbelieverQ, University of Alabama Alumni. Trust God. The Process. Yourself. IG: Q_Burks For All Media/Marketing inquiries contact: Quaneshaburks@gmail.com,24/02/2012 0:33,4157,407
1421214129264729900,Dumenie,15/05/2011 3:11,2143,1641,30/07/2021 21:00
1421214212303590100,zengarden17,27/06/2009 20:13,1821,2983,30/07/2021 21:00
1421214212915870200,SportForLife_,6/03/2011 20:43,11157,1786,30/07/2021 21:00
1421214434194849800,Andym6769,17/12/2009 10:00,3708,5003,30/07/2021 21:01
1421214641854630100,KimValliereSRC,10/08/2012 19:32,2336,1350,30/07/2021 21:02
1421214649970790100,Dis_Naija,20/10/2012 12:16,12872,6801,30/07/2021 21:02
1421214742727769900,GlobalMediaBuzz,29/07/2010 14:03,2413,2527,30/07/2021 21:02
1421215011394009900,Essence,30/03/2009 16:45,451123,13258,30/07/2021 21:03
1421215058911270100,IrishCharli,dY|...,12/04/2009 1:03,1003,1080
1421215117585249800,SelinaSteele,28/11/2009 8:47,2941,3899,30/07/2021 21:04
1421215290046750200,bertrand_boily,?dYsc #CraftBeer dY?odY?>>,7/12/2014 17:21,1649,1389
1421215417494809900,lisa_cara19,,4/06/2015 10:14,2983,2207
1421215895221849900,PJ_col, GA // COD 4x dY?+// Cast - Analyst en COD // FBGG: @ClearyPJ1 // Voice Talent en @fiverr dYZ(TM)// Jamesista- albiazul y riverplatense dY??dY'(TM)a??i,?//,4/01/2019 17:34,124
1421216471150169900,carl_mann,10/05/2010 20:13,1008,4162,30/07/2021 21:09
1421216670685830100,JustxxJane,,c Nonsense. Don't Erase Sex In Law. SSA Female XX - Feminist are Female dYOES dYOES,13/12/2015 5:36,1597
1421216670685830100,JustxxJane,,c Nonsense. Don't Erase Sex In Law. SSA Female XX - Feminist are Female dYOES dYOES,13/12/2015 5:36,1597
1421216711370489900,mrstingarrix,we higher than a satellite and we don't wanna sleep tonight,29/04/2011 11:43,1223,88
1421216711370489900,mrstingarrix,we higher than a satellite and we don't wanna sleep tonight,29/04/2011 11:43,1223,88
1421216881038470100,pauljardine5150,17/05/2014 3:23,2534,4656,30/07/2021 21:11
1421217006079070200,booomsugar,28/04/2014 18:58,5488,2536,30/07/2021 21:11
1421217175600249900,saramo,28/08/2008 15:03,4517,5010,30/07/2021 21:12
1421217175600249900,saramo,28/08/2008 15:03,4517,5010,30/07/2021 21:12
1421217190422969900,?https://t.co/dRCJkg5lF3 https://t.co/jfjpYAULfc,Writer- curator- editor- lecturer. Director @KnsthllCromer; Research Fellow @NorwichUniArts; Own views,17/02/2012 23:14,2440,739
1421217190422969900,?https://t.co/dRCJkg5lF3 https://t.co/jfjpYAULfc,Writer- curator- editor- lecturer. Director @KnsthllCromer; Research Fellow @NorwichUniArts; Own views,17/02/2012 23:14,2440,739
1421217241467550200,JRap67,9/07/2011 5:36,2941,3405,30/07/2021 21:12
1421217241467550200,JRap67,9/07/2011 5:36,2941,3405,30/07/2021 21:12
1421217278511750100,DrPaulColton,26/01/2009 7:45,11496,6875,30/07/2021 21:12
1421217278511750100,DrPaulColton,26/01/2009 7:45,11496,6875,30/07/2021 21:12
1421218359937529900,AnnLadenberger,30/03/2009 20:55,1938,3478,30/07/2021 21:17
1421218359937529900,AnnLadenberger,30/03/2009 20:55,1938,3478,30/07/2021 21:17
1421218559565470200,BattleoftheAxe1,27/01/2012 18:34,1583,3441,30/07/2021 21:18
1421218822980249900,Somethinbouttee,? a(TM)?i,? a(TM)?i,?,16/12/2019 21:20
1421218850784350200,The87thTxlege,25/06/2014 20:19,10109,3144,30/07/2021 21:19
1421219044112350200,dallo100,5/04/2009 23:40,10178,8687,30/07/2021 21:19
1421219100722969900,jason_meister, RT's aren't endorsements.,3/02/2014 19:09,35759,1906
1421219125213470200,10TampaBay,14/10/2008 19:14,163790,12280,30/07/2021 21:20
1421219414008070100,MichaelLipka,3/06/2009 4:00,1058,2558,30/07/2021 21:21
1421219447671590100,taylor_vandoren,29/03/2009 23:53,1453,1404,30/07/2021 21:21
1421219769458489900,DairyHerd,9/05/2009 17:20,13644,1321,30/07/2021 21:22
1421220065899270100,robinsnewswire,15/05/2009 4:16,23822,16869,30/07/2021 21:24
1421220182458969900,darrenwick9,15/05/2010 0:39,5937,5417,30/07/2021 21:24
1421220199970310100,jkoonana_,12/01/2020 15:26,2273,1965,30/07/2021 21:24
1421220201895449900,a1552780,8/01/2012 3:02,1045,1356,30/07/2021 21:24
1421220440580710100,skeletonpup,12/11/2013 4:48,5984,1652,30/07/2021 21:25
1421220522314969900,DolanLawGroup,25/06/2015 17:09,9998,10712,30/07/2021 21:25
1421220852427750100,MuckerFace,dY? 3/4 Fresno StatedY'(C)dY? 3/4 aEUR?dYZ"dY'(TM)a??i,? CEO of @minkxmuck 1/4 Owner of @theplugbx #BlackLivesMatter,16/06/2011 8:22,1444
1421220994828710100,dY~,0,Jamaica gyal tek all a mi $ yet still leff mi lonely (we not that bad lol)! #teamjamaican dY??dY?2#FAMU,30/07/2012 3:01,526
1421221043964870100,EmerySonger,25/05/2009 6:48,1406,1219,30/07/2021 21:27
1421221044812070100,celebrantauthor,6/07/2015 5:05,1300,1834,30/07/2021 21:27
1421221427072710100,,|Engineer|Arsenal|Messi|Erica|Board games,8/10/2016 22:48,1277,947
1421221501592870100,dhlekan,31/12/2013 20:39,1916,2188,30/07/2021 21:29
1421221564314489900,washingtonpost,27/03/2007 11:19,18096426,1719,30/07/2021 21:30
1421221580802329900,Rowperfect,31/07/2008 15:08,7489,6394,30/07/2021 21:30
1421221679716449800,CharlesLeap23,25/08/2017 19:03,1800,1706,30/07/2021 21:30
1421222228776070100,DCBMEP,1/09/2009 12:16,31689,15070,30/07/2021 21:32
1421222320912350200,latimes,9/10/2008 11:07,3800506,7062,30/07/2021 21:33
1421222694280990200,runroblarun,17/08/2016 12:15,4555,1336,30/07/2021 21:34
1421223166710630100,CllrJj,1/02/2020 9:41,1759,1579,30/07/2021 21:36
1421223181604449800,IdahoLark,25/10/2009 23:46,6270,5442,30/07/2021 21:36
1421223334138849800,thegreatkhafid,3/06/2013 18:49,16681,13405,30/07/2021 21:37
1421223334138849800,thegreatkhafid,3/06/2013 18:49,16681,13405,30/07/2021 21:37
1421223854765190100,tstaub,dY?>>dY?|,16/08/2008 23:26,1468,4991
1421223854765190100,tstaub,dY?>>dY?|,16/08/2008 23:26,1468,4991
1421224079407769900,TeamUSATracker,i,?dY?SaEUR?a(TM)EURi,?dY? 1/4 aEUR?a(TM),i
1421224079407769900,TeamUSATracker,i,?dY?SaEUR?a(TM)EURi,?dY? 1/4 aEUR?a(TM),i
1421224172223710200,RunningClub,16/04/2009 12:37,4387,1387,30/07/2021 21:40
1421224172223710200,RunningClub,16/04/2009 12:37,4387,1387,30/07/2021 21:40
1421224173519649800,upsfeup,28/03/2007 16:49,1063,1652,30/07/2021 21:40
1421224607927910100,drphd2k7,16/09/2008 3:35,3576,3527,30/07/2021 21:42
1421224622054329900,CurseOfPurple,?a??i,? #George : aEURoeSapnap is mine!! Back off!!aEUR? a lot of my tweets are jokes/exaggerations,26/08/2020 8:47,128
1421224622054329900,CurseOfPurple,?a??i,? #George : aEURoeSapnap is mine!! Back off!!aEUR? a lot of my tweets are jokes/exaggerations,26/08/2020 8:47,128
1421224717227270100,mrs_counter,9/07/2009 13:22,3066,5000,30/07/2021 21:42
1421224717227270100,mrs_counter,9/07/2009 13:22,3066,5000,30/07/2021 21:42
1421225135445529900,StewMyrick,6/03/2009 0:24,1333,1494,30/07/2021 21:44
1421225135445529900,StewMyrick,6/03/2009 0:24,1333,1494,30/07/2021 21:44
1421225224180089900,robingrearson,1/07/2009 18:28,1459,2610,30/07/2021 21:44
1421225224180089900,robingrearson,1/07/2009 18:28,1459,2610,30/07/2021 21:44
1421225336583430100,RedCladLoon,22/09/2017 15:04,1094,2485,30/07/2021 21:44
1421225407207009800,motokorich,29/06/2009 15:34,42607,3984,30/07/2021 21:45
1421225407207009800,motokorich,29/06/2009 15:34,42607,3984,30/07/2021 21:45
1421225414798809900,BrittMorenoTV,30/04/2011 19:32,8991,2014,30/07/2021 21:45
1421225414798809900,BrittMorenoTV,30/04/2011 19:32,8991,2014,30/07/2021 21:45
1421225518892870100,WagWalking,25/10/2014 0:35,11075,8730,30/07/2021 21:45
1421225518892870100,WagWalking,25/10/2014 0:35,11075,8730,30/07/2021 21:45
1421225584521350100,goonie_uk,22/05/2009 18:06,1213,2215,30/07/2021 21:45
1421225584521350100,goonie_uk,22/05/2009 18:06,1213,2215,30/07/2021 21:45
1421225750808729900,ChicagoSeavey,27/08/2018 0:08,3457,1019,30/07/2021 21:46
1421225840898009900,MsMagazine,19/03/2008 16:51,159468,3125,30/07/2021 21:47
1421225840898009900,MsMagazine,19/03/2008 16:51,159468,3125,30/07/2021 21:47
1421225850414969900,  trails China dY??dY?3  by five gold medals so itaEUR(TM)s time to kick it into gear!aEUR| https://t.co/aSVCntEY2K,Your Michigan newsroom. Follow our team: @JStrachanNews- @GlennishaMorgan- @KatelynKivel. Subscribe to our newsletter: https://t.co/Jcyg4LzRQQ,8/01/2020 14:18,5392,43
1421225850414969900,  trails China dY??dY?3  by five gold medals so itaEUR(TM)s time to kick it into gear!aEUR| https://t.co/aSVCntEY2K,Your Michigan newsroom. Follow our team: @JStrachanNews- @GlennishaMorgan- @KatelynKivel. Subscribe to our newsletter: https://t.co/Jcyg4LzRQQ,8/01/2020 14:18,5392,43
1421225957613049900,kfor,12/05/2008 15:23,96841,2154,30/07/2021 21:47
1421225957613049900,kfor,12/05/2008 15:23,96841,2154,30/07/2021 21:47
1421226232474169900,JamesRubin1,23/08/2011 18:24,2243,1637,30/07/2021 21:48
1421226410195129900,joevardon,4/11/2010 15:14,40182,1202,30/07/2021 21:49
1421226410195129900,joevardon,4/11/2010 15:14,40182,1202,30/07/2021 21:49
1421226565862630100,dY?3i,0,NA,29/07/2021 23:36,0
1421226565862630100,dY?3i,0,NA,29/07/2021 23:36,0
1421226622703649800,MFWitches,5/01/2014 10:36,38809,5759,30/07/2021 21:50
1421226622703649800,MFWitches,5/01/2014 10:36,38809,5759,30/07/2021 21:50
1421226716127710200,jasonmohammad,20/01/2010 16:46,57141,5066,30/07/2021 21:50
1421226716127710200,jasonmohammad,20/01/2010 16:46,57141,5066,30/07/2021 21:50
1421226740966470100,BuzzFeed,1/05/2007 21:40,6352643,2903,30/07/2021 21:50
1421226740966470100,BuzzFeed,1/05/2007 21:40,6352643,2903,30/07/2021 21:50
1421226758125369900,AntrimLens,7/05/2011 18:51,4810,3829,30/07/2021 21:50
1421226758125369900,AntrimLens,7/05/2011 18:51,4810,3829,30/07/2021 21:50
1421226938505569800,Ruggeddefender5,1/11/2020 9:40,1706,2616,30/07/2021 21:51
1421226979634910200,xomyseries,i,?dYZ? | rma/afc aEURc dY?<<dY?. nt | kdrama | knb- bleach,18/02/2021 18:18,44
1421227009179590100,gbaucom,20/06/2009 11:52,7384,4818,30/07/2021 21:51
1421227040557209900,Katerules04,27/01/2012 17:23,1496,1970,30/07/2021 21:51
1421227300591329800,glenlubbert,17/04/2007 17:24,1713,1233,30/07/2021 21:52
1421227384875929900,mutaasah1,23/12/2016 7:13,1250,5007,30/07/2021 21:53
1421227554589990100,,aEUR(TM)70s Original aEURc Hearty Melancholic aEURc Academic Librarian aEURc Now Voyager,5/08/2010 10:54,1387,4976
1421227674098310100,johnshakespeare,?,16/02/2009 20:34,8860,5061
1421227735205150200,jtannenwald,15/05/2008 13:59,3316,2529,30/07/2021 21:54
1421227867174750200,MadameNoire,29/04/2010 19:40,82667,15966,30/07/2021 21:55
1421228010880089900,Miss_Close,22/03/2010 0:34,2846,1291,30/07/2021 21:55
1421228110180089900,imfsea_aruna,29/12/2013 5:14,2415,2212,30/07/2021 21:56
1421228386421190100,ChimaCFC,6/08/2013 11:33,1197,2910,30/07/2021 21:57
1421228436211769900,kylegrbwsk,12/12/2009 4:50,1777,2069,30/07/2021 21:57
1421228579422150100,T_PakistanPost,17/08/2019 18:10,1241,2254,30/07/2021 21:57
1421228594345369900,ROBERTMARGOLIN,21/04/2012 3:58,3400,3264,30/07/2021 21:57
1421228668664350200,therussophile,25/10/2011 15:58,5021,2252,30/07/2021 21:58
1421229073179750100,FoxSports1070,20/04/2010 20:08,4218,1144,30/07/2021 21:59
1421229117555489800,NewsLeaderNOW,22/01/2009 22:40,7414,1170,30/07/2021 22:00
1421229118587289900,Expert_Pitch,27/02/2012 20:49,2145,1560,30/07/2021 22:00
1421229126309049900,GregoryDEvans,23/09/2010 20:48,7349,1133,30/07/2021 22:00
1421229160521990100,allafrica,10/10/2008 13:27,443275,1832,30/07/2021 22:00
1421229294727070200,RomanTheRoman,22/02/2010 23:31,12419,12283,30/07/2021 22:00
1421229298753670100,natty4bumpo,10/04/2009 5:21,1007,1324,30/07/2021 22:00
1421229324040990200,kangas18,14/03/2011 10:45,1580,1345,30/07/2021 22:00
1421229422498150100,Tilly70,31/03/2009 18:52,1033,5000,30/07/2021 22:01
1421229497773209900,playoff_dame,24/11/2019 7:19,2012,1002,30/07/2021 22:01
1421229928658310100,jmarine,?e+-!a?"a??a?"a??a??e-ca?fa?,a,S  c>(R)a,<Gutenberg Project   https://t.co/xBU5lRN45R   LibriVOXa?<<a??a?GBPa?|a?
1421230035533529900,,1,Swindon born- live in Notts. Support the mighty Liverpool Football Club. Fueled by Lady Petrol- Tennis Nut-& General Numpty! Compliance Geek & Fraud expert.,22/03/2011 15:53,1199
1421230117121049900,danielsrep13,16/11/2020 22:18,2312,1678,30/07/2021 22:03
1421230152328089900,FlapperEva,27/04/2009 20:38,2641,2815,30/07/2021 22:04
1421230310579110100,dY~,1,Born in Scotland dY?'o ??o ?co ?3o ?GBPo ?'o ?? live in Wales dY?'o ??o ?co ?.o ?!o ?3o ?? 1 dancing dY'f sporty #t1d daughter and 1 basketballdY?EUR and footballas 1/2 i,? loving son.a??i,?dY'(TM) #finsupdY?! #ccfc
1421230339628870100,u2biker,21/06/2009 20:53,17891,19321,30/07/2021 22:04
1421230357467169800,jmarine,?e+-!a?"a??a?"a??a??e-ca?fa?,a,S  c>(R)a,<Gutenberg Project   https://t.co/xBU5lRN45R   LibriVOXa?<<a??a?GBPa?|a?
1421230370754790100,memphisnews,9/01/2008 19:18,160396,1520,30/07/2021 22:05
1421230446508190200,stolmeier,- IsraeldY?(R)dY?+-#MAGA- LGBTQ- minorities-proud diverse family- IaEUR(TM)m an RN & Member of SCBWI- ACFW-RWA- author.- Cat whisperer dY?^-,14/06/2012 17:25,24977,24301
1421230468503110100,ohlode,19/07/2010 4:43,2174,1122,30/07/2021 22:05
1421230479022369800,AlexSelbyB,26/08/2014 21:30,12369,3543,30/07/2021 22:05
1421230491928350200,JENFL23,20/07/2019 13:17,51681,1941,30/07/2021 22:05
1421230568759430100,greysfan,?dY?3i,?aEUR?dYOE^ They're friends not food #GreysAnatomy #DoctorWho #KillingEve #Whovian #TheGoodDoctor #AFLFantasy @SydneySwans #TheVoiceAU #Suits,24/03/2007 13:45,1979
